Entreprise,Date,Département,TypeTransaction,TypeDépense,Montant,DepartementID,Responsable,Client_Fournisseur,Projet,Année,Mois,Trimestre,YearMonth,AnnéeFiscale,JourSemaine,Montant_Signe,Semaine,JourAnnée
Tunisie Telecom,2025-08-07,Marketing,Revenu,N/A,70943.047,DEPT002,Henda Rezgui,Carthage_Cement,Maintenance_Réseau,2025,8,3,2025-08,2025,Thursday,70943.047,32,219
Tunisie Telecom,2023-01-08,Marketing,Revenu,N/A,20637.001,DEPT002,Marwa Jebali,Libyana,Projet_Fibre_2023,2023,1,1,2023-01,2023,Sunday,20637.001,1,8
Tunisie Telecom,2025-05-20,R&D,Revenu,N/A,37239.711,DEPT004,Sonia Sassi,Libyana,Protection_IP,2025,5,2,2025-05,2025,Tuesday,37239.711,21,140
Tunisie Telecom,2024-10-09,IT,Dépense,Logiciels,19332.889,DEPT006,Slim Hammami,Facebook_Ads_TN,Sécurité_Informatique,2024,10,4,2024-10,2024,Wednesday,-19332.889,41,283
Tunisie Telecom,2024-02-02,Logistique,Dépense,Emballage,18492.348,DEPT008,Imen Ferchichi,Employés_TT,Fournitures_Bureau,2024,2,1,2024-02,2024,Friday,-18492.348,5,33
Tunisie Telecom,2025-08-10,Marketing,Dépense,Événements,21516.736,DEPT002,Amel Nciri,Deloitte_Tunisie,Transport_Express,2025,8,3,2025-08,2025,Sunday,-21516.736,32,222
Tunisie Telecom,2023-01-24,Ventes,Revenu,N/A,47294.823,DEPT001,Aicha Rezgui,BIAT,Sécurité_Informatique,2023,1,1,2023-01,2023,Tuesday,47294.823,4,24
Tunisie Telecom,2024-12-02,Ressources Humaines,Dépense,Recrutement,15767.009,DEPT005,Fatma Mejri,Agence_Créative_TN,Création_Graphique,2024,12,4,2024-12,2024,Monday,-15767.009,49,337
Tunisie Telecom,2025-10-21,Marketing,Dépense,Publicité,1551.556,DEPT002,Amel Nciri,AWS_Tunisie,Projet_Fibre_2023,2025,10,4,2025-10,2025,Tuesday,-1551.556,43,294
Tunisie Telecom,2023-04-18,Ventes,Dépense,Événements,11998.001,DEPT001,Asma Chaabane,Agence_Pub_Media,Matériel_Emballage,2023,4,2,2023-04,2023,Tuesday,-11998.001,16,108
Tunisie Telecom,2024-05-04,Production,Dépense,Main d'œuvre,1064.784,DEPT003,Nader Kchaou,Agence_Recrutement_TN,Logistique_Industrielle,2024,5,2,2024-05,2024,Saturday,-1064.784,18,125
Tunisie Telecom,2025-09-30,Marketing,Revenu,N/A,53357.29,DEPT002,Sirine Zouari,Tunisair,Recherche_5G,2025,9,3,2025-09,2025,Tuesday,53357.29,40,273
Tunisie Telecom,2023-04-25,Production,Dépense,Matières premières,20191.912,DEPT003,Asma Masmoudi,Fournisseur_Câbles_TN,Carburant_Flotte,2023,4,2,2023-04,2023,Tuesday,-20191.912,17,115
Tunisie Telecom,2025-05-26,Marketing,Dépense,Digital,18835.444,DEPT002,Aicha Ben Salem,Helpdesk_TN,Logistique_Industrielle,2025,5,2,2025-05,2025,Monday,-18835.444,22,146
Tunisie Telecom,2024-10-07,IT,Revenu,N/A,60411.552,DEPT006,Rami Gharbi,Amen Bank,Recherche_5G,2024,10,4,2024-10,2024,Monday,60411.552,41,281
Tunisie Telecom,2023-07-05,R&D,Revenu,N/A,16974.079,DEPT004,Faten Gharbi,Union_Bancaire,Cotisations_Sociales,2023,7,3,2023-07,2023,Wednesday,16974.079,27,186
Tunisie Telecom,2023-06-14,Finance,Dépense,Fournitures,7157.056,DEPT007,Hanen Chaabane,Transporteur_Logistique,Séminaire_Entreprise,2023,6,2,2023-06,2023,Wednesday,-7157.056,24,165
Tunisie Telecom,2023-09-27,Ventes,Revenu,N/A,42531.587,DEPT001,Yasmine Bouaziz,Attijari Bank,Migration_Cloud,2023,9,3,2023-09,2023,Wednesday,42531.587,39,270
Tunisie Telecom,2025-03-20,Ressources Humaines,Revenu,N/A,42382.332,DEPT005,Nadia Mansouri,Attijari Bank,Campagne_4G_2023,2025,3,1,2025-03,2025,Thursday,42382.332,12,79
Tunisie Telecom,2023-03-23,Marketing,Revenu,N/A,38146.601,DEPT002,Fatma Kchaou,BIAT,Création_Graphique,2023,3,1,2023-03,2023,Thursday,38146.601,12,82
Tunisie Telecom,2024-09-05,Ventes,Dépense,Événements,4184.177,DEPT001,Sana Karray,Intérim_TN,Tests_Equipement,2024,9,3,2024-09,2024,Thursday,-4184.177,36,249
Tunisie Telecom,2025-01-20,Production,Dépense,Maintenance,19183.572,DEPT003,Karim Saidi,Dell_Tunisie,Projet_Fibre_2023,2025,1,1,2025-01,2025,Monday,-19183.572,4,20
Tunisie Telecom,2024-03-02,Production,Revenu,N/A,37811.953,DEPT003,Imen Hammami,Libyana,Déploiement_Réseau,2024,3,1,2024-03,2024,Saturday,37811.953,9,62
Tunisie Telecom,2024-02-25,Marketing,Revenu,N/A,23333.868,DEPT002,Sana Mansouri,STB,Service_Bancaire_2023,2024,2,1,2024-02,2024,Sunday,23333.868,8,56
Tunisie Telecom,2023-06-12,Finance,Dépense,Formation,16963.014,DEPT007,Mouna Guesmi,Radio_Télé_TN,Campagne_4G_2023,2023,6,2,2023-06,2023,Monday,-16963.014,24,163
Tunisie Telecom,2024-07-29,IT,Dépense,Cloud,21156.122,DEPT006,Khaled Kchaou,Transport_TN,Développement_App,2024,7,3,2024-07,2024,Monday,-21156.122,31,211
Tunisie Telecom,2024-07-18,Production,Revenu,N/A,18301.073,DEPT003,Wael Karray,Nokia Tunisie,Transport_Équipement,2024,7,3,2024-07,2024,Thursday,18301.073,29,200
Tunisie Telecom,2024-02-23,IT,Revenu,N/A,25855.228,DEPT006,Khadija Guesmi,STB,Matériel_Bureau,2024,2,1,2024-02,2024,Friday,25855.228,8,54
Tunisie Telecom,2025-10-09,IT,Dépense,Logiciels,9374.62,DEPT006,Ali Ben Salem,Transporteur_TN_1,Matériel_Bureau,2025,10,4,2025-10,2025,Thursday,-9374.62,41,282
Tunisie Telecom,2023-08-13,R&D,Revenu,N/A,10128.808,DEPT004,Rami Trabelsi,Carthage_Cement,Matériel_Bureau,2023,8,3,2023-08,2023,Sunday,10128.808,32,225
Tunisie Telecom,2023-12-05,Ressources Humaines,Dépense,Recrutement,14273.299,DEPT005,Rania Dahmani,HP_Tunisie,Transport_Équipement,2023,12,4,2023-12,2023,Tuesday,-14273.299,49,339
Tunisie Telecom,2024-10-10,Ressources Humaines,Revenu,N/A,11689.33,DEPT005,Henda Sassi,Maroc Telecom,Projet_Digitalisation,2024,10,4,2024-10,2024,Thursday,11689.33,41,284
Tunisie Telecom,2023-09-22,Finance,Dépense,Fournitures,16737.413,DEPT007,Imen Jebali,Cabinet_Consulting_TN,Protection_IP,2023,9,3,2023-09,2023,Friday,-16737.413,38,265
Tunisie Telecom,2023-09-17,Production,Revenu,N/A,15059.764,DEPT003,Zied Bouaziz,STB,Partenariat_Recherche,2023,9,3,2023-09,2023,Sunday,15059.764,37,260
Tunisie Telecom,2025-04-09,Marketing,Dépense,Digital,1755.68,DEPT002,Asma Tlili,Agence_Digital_TN,Carburant_Flotte,2025,4,2,2025-04,2025,Wednesday,-1755.68,15,99
Tunisie Telecom,2023-08-02,Ressources Humaines,Revenu,N/A,71947.827,DEPT005,Zied Saidi,Orange Tunisie,Commissions_Q2,2023,8,3,2023-08,2023,Wednesday,71947.827,31,214
Tunisie Telecom,2023-04-08,Production,Dépense,Maintenance,3907.173,DEPT003,Rim Jaziri,INNORPI,Création_Graphique,2023,4,2,2023-04,2023,Saturday,-3907.173,14,98
Tunisie Telecom,2023-06-13,Marketing,Dépense,Campagnes,12420.684,DEPT002,Hedi Bouaziz,Fournisseur_Fibre_Optique,Commissions_Q2,2023,6,2,2023-06,2023,Tuesday,-12420.684,24,164
Tunisie Telecom,2023-03-13,IT,Dépense,Cloud,3515.169,DEPT006,Sonia Lahmar,McKinsey_Tunisie,Formation_Management,2023,3,1,2023-03,2023,Monday,-3515.169,11,72
Tunisie Telecom,2024-03-28,R&D,Dépense,Tests,9724.636,DEPT004,Ali Ben Ali,Université_Mannouba,Audit_Annuel_2023,2024,3,1,2024-03,2024,Thursday,-9724.636,13,88
Tunisie Telecom,2023-12-23,Production,Revenu,N/A,27053.83,DEPT003,Sonia Karray,La Poste Tunisienne,Logistique_Courrier,2023,12,4,2023-12,2023,Saturday,27053.83,51,357
Tunisie Telecom,2025-06-04,IT,Dépense,Support,6749.676,DEPT006,Sirine Ferchichi,Bureau_Plus_TN,Protection_IP,2025,6,2,2025-06,2025,Wednesday,-6749.676,23,155
Tunisie Telecom,2023-08-31,IT,Dépense,Matériel,21493.779,DEPT006,Khadija Jebali,Laboratoire_Télécom_TN,Services_Titres,2023,8,3,2023-08,2023,Thursday,-21493.779,35,243
Tunisie Telecom,2025-01-21,Finance,Revenu,N/A,67304.399,DEPT007,Khaled Lahmar,Tunisair,Services_Cloud,2025,1,1,2025-01,2025,Tuesday,67304.399,4,21
Tunisie Telecom,2025-08-15,R&D,Revenu,N/A,54919.738,DEPT004,Youssef Ben Ali,Ooredoo Tunisie,Partenariat_R&D,2025,8,3,2025-08,2025,Friday,54919.738,33,227
Tunisie Telecom,2025-01-15,R&D,Dépense,Équipement,8621.083,DEPT004,Aymen Ben Salem,TNT_Express,Carburant_Flotte,2025,1,1,2025-01,2025,Wednesday,-8621.083,3,15
Tunisie Telecom,2024-11-29,Production,Dépense,Énergie,5098.934,DEPT003,Ali Bouaziz,McKinsey_Tunisie,Campagne_Digitale_Q4,2024,11,4,2024-11,2024,Friday,-5098.934,48,334
Tunisie Telecom,2024-11-21,Ressources Humaines,Dépense,Formation,1506.094,DEPT005,Zied Oueslati,Fournisseur_Câbles_TN,Licences_ERP,2024,11,4,2024-11,2024,Thursday,-1506.094,47,326
Tunisie Telecom,2023-01-14,Production,Revenu,N/A,33662.613,DEPT003,Yasmine Jebali,STB,Maintenance_Réseau,2023,1,1,2023-01,2023,Saturday,33662.613,2,14
Tunisie Telecom,2025-03-07,R&D,Dépense,Équipement,11604.147,DEPT004,Yasmine Tlili,Ericsson_Services,Séminaire_Entreprise,2025,3,1,2025-03,2025,Friday,-11604.147,10,66
Tunisie Telecom,2024-08-04,Finance,Dépense,Logiciels,16054.685,DEPT007,Imen Rezgui,STEG,Licences_ERP,2024,8,3,2024-08,2024,Sunday,-16054.685,31,217
Tunisie Telecom,2023-03-29,Marketing,Dépense,Publicité,8071.322,DEPT002,Rami Masmoudi,Carton_Tunisie,Sécurité_Informatique,2023,3,1,2023-03,2023,Wednesday,-8071.322,13,88
Tunisie Telecom,2024-09-21,R&D,Dépense,Brevets,24600.055,DEPT004,Aicha Dahmani,TNT_Express,Commissions_Q2,2024,9,3,2024-09,2024,Saturday,-24600.055,38,265
Tunisie Telecom,2025-02-04,IT,Dépense,Logiciels,12641.732,DEPT006,Marwen Tlili,SSII_Tunisie,Innovation_5G,2025,2,1,2025-02,2025,Tuesday,-12641.732,6,35
Tunisie Telecom,2023-09-09,Ventes,Dépense,Déplacements,7467.468,DEPT001,Nadia Chaabane,Bureau_Plus_TN,Service_Bancaire_2023,2023,9,3,2023-09,2023,Saturday,-7467.468,36,252
Tunisie Telecom,2024-03-30,Marketing,Dépense,Campagnes,17170.363,DEPT002,Asma Ben Salem,Entrepôt_TN_Sud,Protection_IP,2024,3,1,2024-03,2024,Saturday,-17170.363,13,90
Tunisie Telecom,2025-01-30,Ressources Humaines,Revenu,N/A,57768.789,DEPT005,Faten Saidi,Banque_Tunisie,Maintenance_Véhicules,2025,1,1,2025-01,2025,Thursday,57768.789,5,30
Tunisie Telecom,2024-04-21,Ventes,Dépense,Commissions,6363.023,DEPT001,Imen Jaziri,Transporteur_TN_1,Salaires_Janvier,2024,4,2,2024-04,2024,Sunday,-6363.023,16,112
Tunisie Telecom,2025-07-01,Ressources Humaines,Revenu,N/A,27439.809,DEPT005,Hedi Ben Salem,Zitouna Bank,Projet_Fibre_2023,2025,7,3,2025-07,2025,Tuesday,27439.809,27,182
Tunisie Telecom,2024-11-10,Marketing,Dépense,Événements,17473.586,DEPT002,Marwa Jaziri,Radio_Télé_TN,Maintenance_Réseau,2024,11,4,2024-11,2024,Sunday,-17473.586,45,315
Tunisie Telecom,2023-11-30,Ventes,Dépense,Déplacements,13033.395,DEPT001,Omar Hammami,Université_Mannouba,Commissions_Q2,2023,11,4,2023-11,2023,Thursday,-13033.395,48,334
Tunisie Telecom,2025-12-15,Logistique,Dépense,Carburant,9519.027,DEPT008,Henda Ben Salem,Agence_Events_TN,Fournitures_Bureau,2025,12,4,2025-12,2025,Monday,-9519.027,51,349
Tunisie Telecom,2024-05-04,Production,Dépense,Énergie,14687.217,DEPT003,Leila Masmoudi,Employés_TT,Matériel_Bureau,2024,5,2,2024-05,2024,Saturday,-14687.217,18,125
Tunisie Telecom,2024-07-18,Marketing,Dépense,Événements,8933.961,DEPT002,Zied Ben Ali,Ericsson_Services,Projet_Entreprise_2023,2024,7,3,2024-07,2024,Thursday,-8933.961,29,200
Tunisie Telecom,2025-07-06,Finance,Dépense,Formation,24053.854,DEPT007,Aicha Ben Salem,Intérim_TN,Audit_Annuel_2023,2025,7,3,2025-07,2025,Sunday,-24053.854,27,187
Tunisie Telecom,2023-03-31,IT,Dépense,Matériel,22422.059,DEPT006,Nader Chaabane,Agence_Créative_TN,Projet_Fibre_2023,2023,3,1,2023-03,2023,Friday,-22422.059,13,90
Tunisie Telecom,2023-01-06,Ressources Humaines,Revenu,N/A,14977.003,DEPT005,Imen Ben Ali,BH Bank,Campagne_Digitale_Q4,2023,1,1,2023-01,2023,Friday,14977.003,1,6
Tunisie Telecom,2023-12-24,Finance,Dépense,Logiciels,12113.693,DEPT007,Asma Kchaou,Agence_Marketing_TN,Transport_Express,2023,12,4,2023-12,2023,Sunday,-12113.693,51,358
Tunisie Telecom,2023-06-06,Ressources Humaines,Dépense,Recrutement,1964.059,DEPT005,Ali Ferchichi,INNORPI,Innovation_5G,2023,6,2,2023-06,2023,Tuesday,-1964.059,23,157
Tunisie Telecom,2025-12-29,IT,Dépense,Cloud,3015.97,DEPT006,Aicha Bouaziz,SOTRAME,Logistique_Courrier,2025,12,4,2025-12,2025,Monday,-3015.97,1,363
Tunisie Telecom,2024-10-30,Ventes,Revenu,N/A,58495.144,DEPT001,Khadija Ben Ali,Huawei Tunisie,Création_Graphique,2024,10,4,2024-10,2024,Wednesday,58495.144,44,304
Tunisie Telecom,2024-08-16,Finance,Dépense,Logiciels,21714.292,DEPT007,Asma Tlili,TNT_Express,Infrastructure_Télécom,2024,8,3,2024-08,2024,Friday,-21714.292,33,229
Tunisie Telecom,2025-05-13,Finance,Dépense,Fournitures,12595.751,DEPT007,Imen Lahmar,Dell_Tunisie,Transport_Express,2025,5,2,2025-05,2025,Tuesday,-12595.751,20,133
Tunisie Telecom,2025-05-24,Logistique,Dépense,Emballage,2477.283,DEPT008,Sonia Hammami,Helpdesk_TN,Logistique_Courrier,2025,5,2,2025-05,2025,Saturday,-2477.283,21,144
Tunisie Telecom,2025-09-25,Ventes,Dépense,Événements,2355.477,DEPT001,Asma Hammami,Transporteur_Logistique,Stratégie_2023,2025,9,3,2025-09,2025,Thursday,-2355.477,39,268
Tunisie Telecom,2025-04-11,Finance,Dépense,Formation,23387.071,DEPT007,Ali Ben Ali,Dell_Tunisie,Serveurs_Infrastructure,2025,4,2,2025-04,2025,Friday,-23387.071,15,101
Tunisie Telecom,2024-11-07,Ressources Humaines,Revenu,N/A,61950.818,DEPT005,Hassan Masmoudi,Amen Bank,Services_Titres,2024,11,4,2024-11,2024,Thursday,61950.818,45,312
Tunisie Telecom,2023-07-05,R&D,Dépense,Tests,14573.727,DEPT004,Hassan Trabelsi,Kaspersky_TN,Infrastructure_Télécom,2023,7,3,2023-07,2023,Wednesday,-14573.727,27,186
Tunisie Telecom,2024-08-15,Marketing,Dépense,Publicité,21794.26,DEPT002,Imen Ben Ali,Agence_Recrutement_TN,Maintenance_Réseau,2024,8,3,2024-08,2024,Thursday,-21794.26,33,228
Tunisie Telecom,2023-09-10,Finance,Dépense,Audit,22808.58,DEPT007,Hanen Masmoudi,Palais_Congrès_TN,Logistique_Industrielle,2023,9,3,2023-09,2023,Sunday,-22808.58,36,253
Tunisie Telecom,2025-09-01,Logistique,Dépense,Maintenance,14849.779,DEPT008,Nadia Kchaou,Ericsson_Services,Campagne_Digitale_Q4,2025,9,3,2025-09,2025,Monday,-14849.779,36,244
Tunisie Telecom,2025-05-13,R&D,Dépense,Tests,12540.135,DEPT004,Wael Jebali,SSII_Tunisie,Service_Bancaire_2023,2025,5,2,2025-05,2025,Tuesday,-12540.135,20,133
Tunisie Telecom,2024-12-08,IT,Revenu,N/A,64555.573,DEPT006,Aymen Ben Ali,Orange Tunisie,Logistique_Courrier,2024,12,4,2024-12,2024,Sunday,64555.573,49,343
Tunisie Telecom,2025-05-31,Finance,Revenu,N/A,46479.134,DEPT007,Anis Oueslati,Ooredoo Tunisie,Déploiement_Réseau,2025,5,2,2025-05,2025,Saturday,46479.134,22,151
Tunisie Telecom,2024-09-11,Ventes,Dépense,Matériel,15631.003,DEPT001,Faten Jebali,Microsoft_Tunisie,Projet_Digitalisation,2024,9,3,2024-09,2024,Wednesday,-15631.003,37,255
Tunisie Telecom,2025-08-17,Ressources Humaines,Dépense,Recrutement,15824.303,DEPT005,Khadija Ben Amor,Employés_TT,Commissions_Q2,2025,8,3,2025-08,2025,Sunday,-15824.303,33,229
Tunisie Telecom,2023-09-12,Production,Revenu,N/A,44818.214,DEPT003,Marwen Jaziri,Banque_Tunisie,Cotisations_Sociales,2023,9,3,2023-09,2023,Tuesday,44818.214,37,255
Tunisie Telecom,2024-12-07,R&D,Dépense,Tests,12509.773,DEPT004,Karim Oueslati,TNT_Express,Conseil_Stratégique,2024,12,4,2024-12,2024,Saturday,-12509.773,49,342
Tunisie Telecom,2024-01-11,Ressources Humaines,Dépense,Avantages,22249.279,DEPT005,Leila Tlili,Cisco_Tunisie,Support_Technique,2024,1,1,2024-01,2024,Thursday,-22249.279,2,11
Tunisie Telecom,2023-09-12,Ressources Humaines,Dépense,Événements internes,13545.29,DEPT005,Marwa Ben Ali,McKinsey_Tunisie,Contrat_International,2023,9,3,2023-09,2023,Tuesday,-13545.29,37,255
Tunisie Telecom,2024-01-24,IT,Dépense,Sécurité,9460.14,DEPT006,Ahmed Chaabane,Carton_Tunisie,Projet_Entreprise_2023,2024,1,1,2024-01,2024,Wednesday,-9460.14,4,24
Tunisie Telecom,2023-08-14,R&D,Revenu,N/A,28793.466,DEPT004,Hedi Chaabane,UBCI,Salaires_Janvier,2023,8,3,2023-08,2023,Monday,28793.466,33,226
Tunisie Telecom,2024-11-17,Marketing,Dépense,Publicité,5202.113,DEPT002,Sana Gharbi,AWS_Tunisie,Serveurs_Infrastructure,2024,11,4,2024-11,2024,Sunday,-5202.113,46,322
Tunisie Telecom,2025-12-19,Ressources Humaines,Revenu,N/A,66251.317,DEPT005,Zied Kchaou,Orange Tunisie,Serveurs_Infrastructure,2025,12,4,2025-12,2025,Friday,66251.317,51,353
Tunisie Telecom,2023-01-21,Ressources Humaines,Dépense,Formation,13889.104,DEPT005,Salma Saidi,Helpdesk_TN,Infrastructure_Télécom,2023,1,1,2023-01,2023,Saturday,-13889.104,3,21
Tunisie Telecom,2025-04-19,Logistique,Revenu,N/A,62480.517,DEPT008,Asma Rezgui,Nokia Tunisie,Campagne_4G_2023,2025,4,2,2025-04,2025,Saturday,62480.517,16,109
Tunisie Telecom,2024-12-09,Ventes,Dépense,Événements,22563.914,DEPT001,Imen Zouari,Carton_Tunisie,Séminaire_Entreprise,2024,12,4,2024-12,2024,Monday,-22563.914,50,344
Tunisie Telecom,2023-10-18,Ressources Humaines,Dépense,Salaires,17854.103,DEPT005,Hanen Bouaziz,Centre_Formation_Ventes,Services_Titres,2023,10,4,2023-10,2023,Wednesday,-17854.103,42,291
Tunisie Telecom,2025-10-31,R&D,Dépense,Développement,14483.268,DEPT004,Tarek Bouaziz,Kaspersky_TN,Transformation_Digitale,2025,10,4,2025-10,2025,Friday,-14483.268,44,304
Tunisie Telecom,2023-03-26,IT,Dépense,Cloud,10060.817,DEPT006,Rania Jaziri,Agence_Pub_Media,Services_Cloud,2023,3,1,2023-03,2023,Sunday,-10060.817,12,85
Tunisie Telecom,2025-01-30,IT,Revenu,N/A,15283.931,DEPT006,Sonia Gharbi,La Poste Tunisienne,Recherche_5G,2025,1,1,2025-01,2025,Thursday,15283.931,5,30
Tunisie Telecom,2025-05-26,Ventes,Revenu,N/A,8899.588,DEPT001,Youssef Masmoudi,Carthage_Cement,Contrat_International,2025,5,2,2025-05,2025,Monday,8899.588,22,146
Tunisie Telecom,2025-01-19,IT,Revenu,N/A,49267.126,DEPT006,Yasmine Lahmar,Carthage_Cement,Projet_Digitalisation,2025,1,1,2025-01,2025,Sunday,49267.126,3,19
Tunisie Telecom,2024-09-29,Marketing,Dépense,Événements,24257.074,DEPT002,Ahmed Masmoudi,Employés_TT,Projet_Fibre_2023,2024,9,3,2024-09,2024,Sunday,-24257.074,39,273
Tunisie Telecom,2024-10-11,Ressources Humaines,Revenu,N/A,26691.41,DEPT005,Ahmed Jebali,Attijari Bank,Partenariat_Recherche,2024,10,4,2024-10,2024,Friday,26691.41,41,285
Tunisie Telecom,2023-03-09,Logistique,Revenu,N/A,45349.8,DEPT008,Hanen Mansouri,Carthage_Cement,Déploiement_Réseau,2023,3,1,2023-03,2023,Thursday,45349.8,10,68
Tunisie Telecom,2025-08-21,Production,Dépense,Maintenance,8259.98,DEPT003,Amine Masmoudi,Deloitte_Tunisie,Projet_Digitalisation,2025,8,3,2025-08,2025,Thursday,-8259.98,34,233
Tunisie Telecom,2023-08-10,Production,Dépense,Énergie,1006.417,DEPT003,Rim Ben Ali,CNSS,Conseil_Stratégique,2023,8,3,2023-08,2023,Thursday,-1006.417,32,222
Tunisie Telecom,2024-08-25,Production,Dépense,Maintenance,11691.152,DEPT003,Mouna Jebali,Cabinet_Consulting_TN,Serveurs_Infrastructure,2024,8,3,2024-08,2024,Sunday,-11691.152,34,238
Tunisie Telecom,2023-02-03,Marketing,Revenu,N/A,63751.068,DEPT002,Ahmed Sassi,Attijari Bank,Formation_Employés,2023,2,1,2023-02,2023,Friday,63751.068,5,34
Tunisie Telecom,2025-04-09,Production,Dépense,Matières premières,20800.605,DEPT003,Sonia Rezgui,Radio_Télé_TN,Serveurs_Infrastructure,2025,4,2,2025-04,2025,Wednesday,-20800.605,15,99
Tunisie Telecom,2025-09-11,Finance,Revenu,N/A,40663.246,DEPT007,Hedi Jebali,Tunisair,Logistique_Courrier,2025,9,3,2025-09,2025,Thursday,40663.246,37,254
Tunisie Telecom,2023-05-06,Ressources Humaines,Revenu,N/A,25261.253,DEPT005,Nader Jebali,Attijari Bank,Contrat_International,2023,5,2,2023-05,2023,Saturday,25261.253,18,126
Tunisie Telecom,2024-05-13,R&D,Revenu,N/A,47842.184,DEPT004,Marwa Kchaou,Huawei Tunisie,Cotisations_Sociales,2024,5,2,2024-05,2024,Monday,47842.184,20,134
Tunisie Telecom,2024-04-07,Logistique,Dépense,Carburant,2071.834,DEPT008,Leila Sassi,Fournisseur_Câbles_TN,Salaires_Janvier,2024,4,2,2024-04,2024,Sunday,-2071.834,14,98
Tunisie Telecom,2024-06-29,R&D,Dépense,Recherche,5501.672,DEPT004,Amine Bouaziz,Agence_Digital_TN,Recrutement_2023,2024,6,2,2024-06,2024,Saturday,-5501.672,26,181
Tunisie Telecom,2024-11-28,Production,Revenu,N/A,43897.543,DEPT003,Ahmed Bouaziz,Ooredoo Tunisie,Transformation_Digitale,2024,11,4,2024-11,2024,Thursday,43897.543,48,333
Tunisie Telecom,2025-01-30,Production,Dépense,Maintenance,16212.422,DEPT003,Aymen Dahmani,Helpdesk_TN,Protection_IP,2025,1,1,2025-01,2025,Thursday,-16212.422,5,30
Tunisie Telecom,2025-08-03,Logistique,Dépense,Transport,19623.626,DEPT008,Nadia Kchaou,Cabinet_Consulting_TN,Services_Financiers,2025,8,3,2025-08,2025,Sunday,-19623.626,31,215
Tunisie Telecom,2023-11-09,Ressources Humaines,Revenu,N/A,19376.337,DEPT005,Karim Nciri,Ministère TIC,Logistique_Courrier,2023,11,4,2023-11,2023,Thursday,19376.337,45,313
Tunisie Telecom,2023-11-22,Production,Dépense,Matières premières,13023.205,DEPT003,Mohamed Hammami,Dell_Tunisie,Migration_Cloud,2023,11,4,2023-11,2023,Wednesday,-13023.205,47,326
Tunisie Telecom,2023-02-02,Marketing,Revenu,N/A,33781.818,DEPT002,Rim Mejri,Tunisair,Séminaire_Entreprise,2023,2,1,2023-02,2023,Thursday,33781.818,5,33
Tunisie Telecom,2023-10-08,Production,Dépense,Main d'œuvre,8326.367,DEPT003,Marwa Jaziri,Entrepôt_TN_Sud,Stratégie_2023,2023,10,4,2023-10,2023,Sunday,-8326.367,40,281
Tunisie Telecom,2023-05-26,R&D,Dépense,Recherche,13723.972,DEPT004,Faten Mansouri,Hotel_Lac_Tunis,Licences_ERP,2023,5,2,2023-05,2023,Friday,-13723.972,21,146
Tunisie Telecom,2024-05-09,Logistique,Dépense,Emballage,1239.406,DEPT008,Fatma Ben Amor,STEG,Protection_IP,2024,5,2,2024-05,2024,Thursday,-1239.406,19,130
Tunisie Telecom,2024-12-04,Marketing,Dépense,Design,12726.615,DEPT002,Khaled Zouari,Microsoft_Tunisie,Service_Bancaire_2023,2024,12,4,2024-12,2024,Wednesday,-12726.615,49,339
Tunisie Telecom,2025-01-03,Marketing,Dépense,Campagnes,13877.1,DEPT002,Asma Tlili,Laboratoire_Télécom_TN,Partenariat_R&D,2025,1,1,2025-01,2025,Friday,-13877.1,1,3
Tunisie Telecom,2024-03-15,Ressources Humaines,Dépense,Avantages,2677.853,DEPT005,Leila Nciri,Radio_Télé_TN,Tests_Equipement,2024,3,1,2024-03,2024,Friday,-2677.853,11,75
Tunisie Telecom,2024-05-31,R&D,Revenu,N/A,37113.629,DEPT004,Rim Dahmani,Nokia Tunisie,Audit_Externe,2024,5,2,2024-05,2024,Friday,37113.629,22,152
Tunisie Telecom,2025-01-28,Marketing,Dépense,Design,18835.05,DEPT002,Omar Ferchichi,Carton_Tunisie,Campagne_4G_2023,2025,1,1,2025-01,2025,Tuesday,-18835.05,5,28
Tunisie Telecom,2023-09-03,Production,Revenu,N/A,17099.811,DEPT003,Sami Tlili,Ministère TIC,Carburant_Flotte,2023,9,3,2023-09,2023,Sunday,17099.811,35,246
Tunisie Telecom,2023-06-28,Finance,Dépense,Conseil,19014.134,DEPT007,Marwen Saidi,Transport_TN,Logistique_Industrielle,2023,6,2,2023-06,2023,Wednesday,-19014.134,26,179
Tunisie Telecom,2023-05-23,IT,Revenu,N/A,24351.458,DEPT006,Ali Jebali,Libyana,Déploiement_Réseau,2023,5,2,2023-05,2023,Tuesday,24351.458,21,143
Tunisie Telecom,2024-07-06,Ressources Humaines,Dépense,Avantages,15177.215,DEPT005,Ali Dahmani,Centre_Etudes_Telecom,Audit_Externe,2024,7,3,2024-07,2024,Saturday,-15177.215,27,188
Tunisie Telecom,2025-01-12,Logistique,Dépense,Emballage,24769.596,DEPT008,Anis Mansouri,Carton_Tunisie,Maintenance_Véhicules,2025,1,1,2025-01,2025,Sunday,-24769.596,2,12
Tunisie Telecom,2025-09-11,Marketing,Dépense,Design,21797.637,DEPT002,Salma Tlili,HP_Tunisie,Matériel_Bureau,2025,9,3,2025-09,2025,Thursday,-21797.637,37,254
