id,produit,categorie,quantite,prix_unitaire,remise,region,date_vente,client,type_client,revenu_client,anciennete_client,canal_vente,moyen_paiement,satisfaction_client
c3af3717-fe38-4b31-b062-5d11ec4539e1,Téléphone,Informatique,10,527.03,0.18,Sousse,2025-05-29,Charles Mallet,Particulier,6429.31,1,revendeur,Espèces,5
53fa4740-355b-4fbf-9261-a8d7f442f808,Clavier,Bureautique,10,319.73,0.19,Bizerte,2024-11-18,Juliette Guillou,Entreprise,9726.11,10,revendeur,Chèque,4
3260cc78-de35-458e-b80f-9f07a9d8a863,Imprimante,Électronique,1,1770.41,0.0,Bizerte,2025-05-25,Claude-Marie Verdier,Entreprise,1825.96,8,magasin,Espèces,4
58742b5a-a510-4925-87b6-2d6a874f63ef,Clavier,Bureautique,5,1788.07,0.12,Bizerte,2024-10-24,Martin Devaux,Entreprise,9556.06,10,en ligne,Carte bancaire,4
c78a8e84-88b7-453d-a648-0b3bee736fb4,Ordinateur,Informatique,10,576.7,0.03,Sousse,2024-06-20,Maryse Faure-Bigot,Entreprise,4316.84,7,magasin,Espèces,3
84ba448f-094e-4ce8-9ac3-bd28f82f09f1,Ordinateur,Bureautique,9,792.63,0.04,Gabès,2025-01-07,Aurore Riou-Lesage,Particulier,2461.78,4,revendeur,Carte bancaire,1
e3d720ae-a8cb-4cf7-89f8-262d0d10c667,Écran,Bureautique,3,101.18,0.01,Sfax,2024-07-09,Valérie Leblanc,Entreprise,8372.3,5,magasin,Espèces,4
18852261-cb1f-4e00-9b2e-90f554f33442,Ordinateur,Informatique,4,242.69,0.08,Sfax,2024-06-28,Anne Jacques,Particulier,5751.17,10,revendeur,Carte bancaire,3
f6aaf21c-b83f-4e1b-bf3d-c943cb90463b,Ordinateur,Informatique,5,1669.7,0.07,Nabeul,2024-09-05,André Collet,Particulier,7634.03,6,magasin,Chèque,5
5739b6ab-3394-4eed-8e28-39697fe0613b,Téléphone,Électronique,3,1711.95,0.14,Sfax,2024-12-04,Anouk de la Gilles,Particulier,7526.6,7,en ligne,Espèces,5
364a5a3b-7178-4ab9-85f5-34b808d2bb37,Tablette,Bureautique,7,1197.04,0.16,Bizerte,2025-06-06,Émilie Ruiz,Entreprise,8704.97,3,revendeur,Carte bancaire,4
e31efdf9-f6c3-4be5-91ec-48efadbd406e,Téléphone,Bureautique,5,670.65,0.04,Bizerte,2024-07-24,Nathalie Marin,Entreprise,6318.9,0,magasin,Virement,5
51bafae9-d604-4547-a3be-199fb783f631,Ordinateur,Électronique,8,1338.46,0.13,Bizerte,2025-02-04,Dorothée Adam,Particulier,4483.66,7,revendeur,Chèque,5
211646f7-3e5f-4572-8aef-2198cc9e66c4,Clavier,Bureautique,7,196.92,0.13,Nabeul,2024-12-17,Denis Masse,Entreprise,5410.05,1,en ligne,Chèque,5
c70ae429-1735-4ebb-8175-7b42454768d2,Clavier,Bureautique,10,474.13,0.09,Sfax,2024-07-19,Daniel Lacroix Le Lemaire,Entreprise,6641.01,7,revendeur,Chèque,1
01cc798a-3605-4787-a320-bfabfbd7f02a,Ordinateur,Informatique,8,555.21,0.04,Sousse,2025-02-28,Rémy Guichard,Particulier,3050.71,2,en ligne,Carte bancaire,2
04793d13-0627-4f68-b9b4-e0107e3b9655,Imprimante,Informatique,9,210.79,0.03,Sfax,2024-09-23,Émilie Gosselin,Particulier,8318.53,5,magasin,Espèces,1
6365e15e-7e2f-4979-b561-5ce27a0f0eac,Imprimante,Informatique,3,1997.37,0.12,Bizerte,2025-01-29,Maurice Roche,Entreprise,5125.15,2,magasin,Chèque,2
70dbbec6-c40b-438e-8f6f-33b0b68e214a,Clavier,Bureautique,5,959.38,0.04,Sfax,2024-11-26,Adélaïde Lopez Le Lecomte,Particulier,4633.9,0,en ligne,Virement,3
775460e0-bb49-4c7b-9ddb-c5a84e506f17,Tablette,Électronique,4,284.04,0.11,Sousse,2024-10-20,Océane Lamy,Entreprise,7051.16,4,en ligne,Chèque,1
df82462a-66d4-4901-9ac2-58640922e877,Écran,Bureautique,7,671.78,0.08,Tunis,2025-01-23,Susan de Delahaye,Particulier,7008.59,9,revendeur,Espèces,3
581d7870-60d5-4d48-b6c3-4f4dc7e33ceb,Écran,Électronique,8,1028.33,0.09,Sousse,2025-05-08,Françoise Bousquet du Torres,Particulier,3257.64,8,revendeur,Virement,2
5a1d43e1-dc52-4583-91f8-437ad8af2c5c,Écran,Informatique,7,826.64,0.09,Bizerte,2024-12-13,Jeanne Muller-Ramos,Particulier,7058.53,7,magasin,Espèces,1
66bcba51-e706-4f20-905e-e1e746c3d90f,Téléphone,Bureautique,10,1625.69,0.14,Sfax,2025-01-20,Véronique de Garnier,Entreprise,2955.55,3,en ligne,Carte bancaire,5
a0d37bfd-d167-4b86-8eb9-0ab885eb193a,Ordinateur,Bureautique,6,360.89,0.14,Bizerte,2025-03-23,Stéphane Leclercq,Particulier,5592.62,2,magasin,Virement,2
16e57b26-7d68-458c-b8c3-980a2f48bcc2,Imprimante,Informatique,10,806.65,0.06,Tunis,2024-09-19,Adrien Leclercq,Entreprise,2123.17,7,en ligne,Chèque,3
2b0b6fe8-e3d6-472d-8c34-2a64be6dd0f6,Écran,Bureautique,9,644.15,0.2,Gabès,2024-08-12,Renée du Lambert,Entreprise,1723.61,8,magasin,Carte bancaire,2
ff0995f4-d516-4413-82ec-d8a0cf77020c,Écran,Électronique,9,1885.18,0.19,Sfax,2024-06-26,Hortense Bouvet,Entreprise,3836.52,0,magasin,Espèces,1
1bbca1c4-e257-4cf9-a29a-31a6c7e62fc3,Tablette,Électronique,6,443.13,0.13,Nabeul,2025-03-03,Jérôme Rousset de la Salmon,Particulier,2460.01,0,revendeur,Chèque,3
52d18e12-4884-445e-8ea6-17a8faa96cd0,Tablette,Bureautique,7,1764.03,0.18,Bizerte,2025-02-20,Andrée Dumas,Particulier,2543.61,9,magasin,Espèces,2
0c4e1d90-a3a2-46c8-a0b7-df3f972baa65,Imprimante,Bureautique,9,1616.12,0.01,Gabès,2024-06-17,William Martel-Pineau,Entreprise,7611.91,3,en ligne,Carte bancaire,3
cef5dea4-9e8e-4ce5-969b-6ad10d318e3d,Clavier,Électronique,1,357.52,0.18,Sousse,2024-11-27,Margaret Aubert,Entreprise,7813.56,1,revendeur,Espèces,3
13b7bdf9-fe72-4922-95f5-8b7a50fced9b,Tablette,Électronique,8,1462.68,0.1,Gabès,2024-12-17,Martin Monnier,Entreprise,7515.22,6,revendeur,Virement,5
c0c2845e-4e2d-4ff0-88b3-03fdf134b3ee,Téléphone,Électronique,2,1899.03,0.08,Gabès,2024-09-15,Théodore-Matthieu Lopez,Entreprise,8263.32,10,revendeur,Virement,2
693ffe2a-ee72-4e9b-81e7-0deb2fcd1555,Tablette,Informatique,9,1544.4,0.08,Gabès,2025-01-13,Louise Lecomte,Entreprise,9057.14,2,revendeur,Virement,1
69d39e67-8594-4f8e-8975-d64f22d22212,Imprimante,Informatique,9,541.68,0.04,Gabès,2025-04-28,Luce Devaux,Particulier,5866.65,9,revendeur,Carte bancaire,2
485267b9-d2f8-4724-a4a3-4bb65d200512,Tablette,Bureautique,5,1000.15,0.16,Sfax,2024-09-20,Agnès Leroy,Particulier,9730.57,2,revendeur,Carte bancaire,5
fc2f7493-2683-4a1c-ab94-324960a06cd0,Ordinateur,Informatique,8,254.42,0.0,Gabès,2025-01-24,Thibaut de la Dupuy,Particulier,3264.35,3,magasin,Espèces,3
35f5a9ac-c338-4dbe-b4b6-878b11001e67,Tablette,Électronique,4,1895.72,0.08,Nabeul,2024-11-04,Jeanne Mendès Le Paul,Particulier,6909.56,1,magasin,Chèque,4
f0c6cb0e-45e3-4034-9bfd-43c4acc91312,Clavier,Informatique,4,1539.83,0.19,Gabès,2025-04-24,Zoé Le Leclerc,Entreprise,2080.53,10,magasin,Carte bancaire,3
54ddbd09-fddf-4ff9-8e6d-1d70206aaa5a,Ordinateur,Bureautique,5,1659.94,0.03,Bizerte,2024-11-08,Adèle Boulanger,Entreprise,3852.54,0,magasin,Virement,1
8dd7fde6-fa06-4072-8667-48e0910508ae,Tablette,Informatique,7,1881.16,0.04,Sousse,2024-12-12,Océane Pages,Particulier,6429.62,3,en ligne,Carte bancaire,5
e60f2016-0e7c-4b8f-bddd-10009de660b6,Ordinateur,Électronique,2,1406.07,0.04,Gabès,2024-10-29,Joseph Carlier Le Techer,Particulier,8201.44,1,revendeur,Carte bancaire,5
bb8213fa-224d-4ef0-802e-1629c797d9da,Clavier,Informatique,1,1486.43,0.08,Nabeul,2025-02-01,Élise Chrétien-Fabre,Entreprise,2489.55,6,revendeur,Virement,3
8e52cb23-79b4-4445-a6c1-865d6f202a2b,Ordinateur,Informatique,8,1623.47,0.04,Sousse,2025-01-31,Xavier Paul,Particulier,5477.97,4,en ligne,Virement,3
9540369c-d493-46a9-8553-665239e5663b,Écran,Informatique,7,1541.33,0.08,Sfax,2024-08-29,Édouard Riou-Dias,Entreprise,5964.07,1,en ligne,Espèces,4
6445223c-1a96-4faf-a335-c59646349338,Tablette,Bureautique,10,967.08,0.19,Gabès,2025-05-07,Jérôme Marchal Le Bonneau,Entreprise,6716.21,2,magasin,Espèces,5
006c9c0c-1f0e-49a1-bb48-9e457885f6bf,Imprimante,Informatique,8,653.59,0.1,Sfax,2024-11-27,Éric Leroux,Particulier,8197.26,1,revendeur,Chèque,5
abffd346-c5d2-4fee-a548-3585d2f54b36,Téléphone,Bureautique,8,474.11,0.17,Gabès,2024-07-26,Laurent Pons,Entreprise,3235.28,9,magasin,Espèces,4
934b2352-cf84-4ee2-a3e1-f489dd1d6884,Écran,Informatique,2,775.32,0.03,Bizerte,2024-08-21,Laurent Bourgeois-Blanchet,Entreprise,8559.01,2,revendeur,Carte bancaire,5
5bc33fdc-6794-4a54-8870-71667cc22e0b,Clavier,Électronique,6,110.68,0.18,Nabeul,2025-05-06,Sabine Buisson,Entreprise,7642.05,8,revendeur,Chèque,5
f0ed6f93-3683-432e-89cf-ae7c04ff8cea,Tablette,Électronique,7,924.62,0.01,Sousse,2025-05-27,Bernadette-Monique Grenier,Particulier,6382.5,8,revendeur,Espèces,2
506ea02d-31ad-49f1-8be1-595b6d66f559,Tablette,Informatique,9,138.1,0.12,Nabeul,2025-04-21,Christelle Poulain,Entreprise,4182.84,1,magasin,Chèque,2
144612ce-d86a-4abb-af72-7366e3f730bf,Téléphone,Informatique,3,1290.1,0.17,Sfax,2025-03-13,Pierre Schmitt de la Dufour,Entreprise,5895.49,8,revendeur,Chèque,4
b9a31ac6-0d21-48a1-bd39-c4b667b3d776,Imprimante,Bureautique,7,676.33,0.19,Tunis,2025-04-29,Grégoire Turpin,Particulier,6616.38,3,magasin,Virement,1
3f8c708f-ec88-461c-817b-6e76b5124a10,Imprimante,Bureautique,10,1744.55,0.15,Nabeul,2024-10-06,Matthieu Delaunay,Particulier,6846.68,8,magasin,Carte bancaire,4
e8aaf666-cd8d-410f-9053-f92147b51ada,Clavier,Électronique,4,1217.17,0.02,Tunis,2025-05-16,Léon Ledoux-Deschamps,Particulier,7878.25,3,magasin,Chèque,5
05a803d8-dcee-483f-b1d1-fc903fefb590,Ordinateur,Bureautique,2,226.59,0.05,Sousse,2024-09-29,Anouk du Jacques,Particulier,2820.79,9,en ligne,Carte bancaire,4
080e2fbe-a8bd-4fbd-971c-33d74c1f0c5b,Clavier,Électronique,10,1143.26,0.14,Sousse,2024-08-30,Roger Gallet-Vasseur,Particulier,1535.98,0,magasin,Chèque,1
9cf75cb1-4709-40ab-990e-af31892f34f3,Tablette,Informatique,6,1969.02,0.01,Gabès,2024-11-29,Guy Evrard-Pottier,Particulier,4883.62,7,en ligne,Espèces,2
7b69ce3e-2125-4a87-a6e7-22391c486108,Téléphone,Électronique,9,1820.71,0.09,Nabeul,2025-03-15,Nicolas Duhamel,Particulier,2435.75,2,revendeur,Virement,4
2f1b6c1a-1fb0-4c55-88cb-48a9f38760df,Imprimante,Informatique,3,1319.57,0.19,Tunis,2025-05-20,Théophile Lefort-Rodrigues,Particulier,6154.01,3,revendeur,Espèces,4
99176354-855a-497b-aba3-0503f5cd115c,Téléphone,Électronique,1,795.13,0.03,Nabeul,2025-03-07,Matthieu-Patrick Lagarde,Entreprise,6614.86,9,revendeur,Virement,5
ba660712-7d8d-4dbf-af59-f0c06f5a99e6,Imprimante,Informatique,8,1306.4,0.01,Sousse,2025-03-06,Anaïs Maillard de la Aubert,Particulier,3410.53,9,magasin,Chèque,3
6c7f23b4-77da-4844-a36c-268bb007207b,Écran,Informatique,2,1847.68,0.03,Tunis,2024-12-25,Zacharie Maillet-Ruiz,Entreprise,7318.49,10,magasin,Virement,3
6021a18f-de1d-44c6-b2a3-3e6e38992c89,Tablette,Électronique,7,1043.26,0.16,Tunis,2025-06-16,Nath de Renaud,Particulier,3676.9,9,revendeur,Carte bancaire,1
16a6f390-95cb-4dad-b208-8ca6d73313ba,Clavier,Informatique,8,658.33,0.19,Sousse,2024-06-22,Henriette Diaz,Particulier,1610.06,0,en ligne,Virement,1
95869fe2-5e21-4d65-892a-d3b3d9c53a0d,Ordinateur,Électronique,4,644.23,0.06,Nabeul,2024-11-09,Véronique Dumas,Particulier,8988.31,4,magasin,Carte bancaire,1
9a722e73-8b2f-416f-8429-4d698e4f7c29,Tablette,Électronique,6,611.11,0.2,Bizerte,2024-10-07,Aurélie Marty,Entreprise,1648.67,8,magasin,Chèque,1
6bcb26d9-0f60-48e9-ae3a-39ea3381e12a,Écran,Électronique,5,1257.61,0.07,Bizerte,2025-03-08,Gabrielle Giraud,Entreprise,6693.66,4,en ligne,Espèces,5
0056abac-bc08-4dfa-b66e-67e85526af79,Ordinateur,Informatique,2,948.43,0.17,Sousse,2025-01-04,Isaac Benard-Prévost,Particulier,3182.99,7,revendeur,Espèces,4
fe6545de-67b5-4992-8c16-7519cd786744,Clavier,Électronique,6,1741.21,0.11,Bizerte,2024-12-23,Marcelle Michel,Entreprise,9552.59,2,revendeur,Chèque,1
7284dd19-d39e-4ffe-aece-c570f91a683a,Clavier,Informatique,6,119.3,0.12,Nabeul,2025-02-27,Marine Fontaine du Techer,Particulier,8769.74,6,revendeur,Carte bancaire,3
435b4ee4-ee39-4e4b-8380-5b0d903908a3,Imprimante,Bureautique,3,1724.61,0.16,Bizerte,2024-12-20,Martin Lelièvre,Entreprise,9278.58,1,en ligne,Espèces,2
ca24bf9d-3a58-497f-bb3e-e9b86b590b7a,Tablette,Bureautique,7,764.63,0.12,Nabeul,2024-11-06,Maryse Barre,Particulier,5847.61,1,revendeur,Carte bancaire,2
b6a1852f-a655-443e-9cf4-a6f3313e470a,Imprimante,Informatique,10,1215.08,0.09,Gabès,2025-04-29,Victor Bouchet,Entreprise,9273.59,7,magasin,Virement,2
03c80672-ba80-4d35-8039-6a8c3d61f879,Téléphone,Électronique,10,1375.52,0.1,Sousse,2025-06-06,Alice Guillaume-Carre,Entreprise,7515.02,3,revendeur,Virement,2
87ba5a43-7578-472b-aa32-99375971836b,Téléphone,Informatique,6,136.69,0.19,Nabeul,2024-08-22,Célina Labbé,Entreprise,8709.22,10,en ligne,Espèces,5
b20a1e94-1bc3-4518-bada-8b785667aa81,Ordinateur,Informatique,7,516.75,0.2,Sousse,2025-02-14,René Descamps,Entreprise,4576.46,1,magasin,Virement,5
7cb9ea6b-06d6-466a-ae2d-a1c03945e002,Tablette,Bureautique,6,1664.19,0.03,Sousse,2024-10-30,Xavier Dupuis,Particulier,2859.65,5,magasin,Virement,3
45edf8c3-bc94-4f55-8d77-99a35a2f0d66,Tablette,Électronique,9,1239.13,0.11,Sfax,2025-02-12,Honoré Gilbert,Entreprise,3066.49,1,revendeur,Espèces,3
de4aebbb-adb2-4a2f-9c46-2c8ef69375a8,Clavier,Bureautique,9,1206.97,0.14,Nabeul,2024-08-20,Thibault Couturier,Particulier,2201.04,0,revendeur,Chèque,4
e7dca6db-733f-4787-8847-e970d826809b,Écran,Bureautique,3,453.78,0.18,Tunis,2025-02-10,Alfred Weber de la Bernard,Entreprise,8974.06,2,revendeur,Espèces,2
3036a912-78c6-40b1-bc4b-a02b4a71ae09,Tablette,Informatique,1,1606.4,0.08,Bizerte,2025-01-21,Julien Léger,Entreprise,6175.57,10,revendeur,Chèque,5
4645636e-3cbe-4e5e-bad7-24a0294aac66,Imprimante,Bureautique,4,1091.63,0.03,Sousse,2024-09-06,Jules Jacques,Particulier,8636.94,9,magasin,Virement,5
8a14f1f8-97d7-4bc6-8c75-21d8dd9fa863,Imprimante,Bureautique,3,1975.15,0.11,Gabès,2025-02-08,Charlotte Mahe de Gaudin,Particulier,3118.85,1,en ligne,Virement,4
c52b26cd-eb1e-4161-bc30-c8c6c331d76d,Clavier,Électronique,4,1551.04,0.05,Nabeul,2024-12-06,Suzanne Denis-Lenoir,Particulier,2666.7,1,revendeur,Chèque,1
9ae5b7c8-4fa2-47d6-82c6-e8d74aff26ef,Clavier,Bureautique,4,799.23,0.07,Nabeul,2024-11-03,Eugène de Benoit,Entreprise,8845.74,10,en ligne,Espèces,1
ee866b0a-33f0-4975-b344-61a6eb9f6e23,Téléphone,Bureautique,3,894.7,0.04,Bizerte,2025-01-31,Jacqueline de la Lacroix,Particulier,9423.3,2,magasin,Virement,3
375162e6-634f-48bd-ab5c-5d99b823c7e8,Téléphone,Informatique,1,590.06,0.18,Tunis,2024-12-02,Alexandrie Breton,Entreprise,5585.29,7,magasin,Carte bancaire,5
98a6b1a5-9a08-435a-ac74-eabbebb6cdde,Tablette,Informatique,6,123.93,0.18,Sfax,2025-03-29,Océane Joubert,Particulier,2651.58,7,en ligne,Carte bancaire,4
cf66d555-8f4a-4552-9f47-dbd0bbb623a8,Clavier,Informatique,9,1905.43,0.03,Sousse,2025-05-18,Renée Bodin,Particulier,9824.48,5,revendeur,Chèque,5
969cd42e-0b49-4f95-8658-c193629b8e7d,Écran,Informatique,8,245.65,0.13,Sfax,2025-04-08,Raymond-Alphonse Delaunay,Entreprise,7989.39,4,magasin,Carte bancaire,2
4a78a77c-e2ac-41d9-874c-d7ea10170711,Téléphone,Informatique,5,148.0,0.03,Nabeul,2025-01-22,Virginie Legendre-Bertin,Particulier,4573.38,9,en ligne,Carte bancaire,5
660416a5-a23c-470d-b567-cda1e8ca670d,Ordinateur,Électronique,8,1795.44,0.11,Bizerte,2024-12-30,Bertrand Fernandez,Particulier,3541.17,8,en ligne,Carte bancaire,5
42e8d1ba-7999-467a-9197-356b2f9b1a90,Écran,Informatique,7,697.29,0.2,Tunis,2024-10-29,Manon-Alix Besnard,Particulier,2535.89,9,en ligne,Chèque,3
b7ea02e8-ad72-499f-92a3-fc4f17974283,Imprimante,Bureautique,6,859.69,0.12,Sousse,2024-09-19,Anaïs Andre-Barre,Entreprise,9652.38,7,revendeur,Espèces,2
c6bdac81-3079-45a7-be87-70342bf81652,Écran,Informatique,6,171.92,0.11,Gabès,2025-01-04,Olivie Lebrun,Particulier,3009.16,7,en ligne,Virement,4
a1177bef-169a-40a9-80fb-02b08a5f0ec3,Clavier,Électronique,4,370.42,0.09,Tunis,2025-02-14,Émilie Launay,Entreprise,3248.77,6,magasin,Chèque,5
1e40d145-89d8-4129-b790-23d584f8b1bf,Écran,Bureautique,7,1293.22,0.2,Bizerte,2024-10-08,Noël Morin de Durand,Entreprise,6253.98,3,en ligne,Carte bancaire,3
16a5f82b-97d5-4d0c-8ddb-4ffb37e82e45,Écran,Informatique,5,248.25,0.01,Tunis,2025-05-08,Henriette-Amélie Hubert,Particulier,9391.4,7,revendeur,Carte bancaire,3
e112be2f-5a87-4183-a11d-3f8f74075d05,Imprimante,Bureautique,10,839.49,0.15,Tunis,2024-12-20,Édith Da Silva du Robin,Entreprise,7444.42,5,revendeur,Chèque,5
3d8872a9-2e3e-4b65-b297-270a302b1b11,Ordinateur,Électronique,10,1801.46,0.12,Nabeul,2024-07-31,Hélène Carlier,Particulier,7896.32,6,magasin,Carte bancaire,3
d952fd9c-af39-4836-abea-31a1aa9c649c,Clavier,Informatique,4,1885.11,0.09,Tunis,2024-10-14,Anastasie de Alexandre,Particulier,4279.94,3,en ligne,Virement,2
0e516daf-e277-4629-90eb-6bfe20cfb20e,Clavier,Informatique,2,909.74,0.18,Bizerte,2025-01-31,Paulette Le Richard,Entreprise,5295.59,4,magasin,Chèque,3
9f962ec3-2c72-4106-919f-27b02a38eafc,Ordinateur,Électronique,7,415.17,0.02,Sousse,2024-11-07,Constance David,Entreprise,5333.4,4,revendeur,Carte bancaire,3
6fc02cd6-7ebd-409e-b447-6b0a39d6beb5,Tablette,Bureautique,6,408.17,0.11,Sousse,2024-12-11,Georges Duval,Particulier,4888.32,2,revendeur,Virement,4
9a5fdc95-90e8-4816-bd16-0be6995e6ac9,Ordinateur,Électronique,9,866.29,0.05,Sousse,2025-03-22,Simone Coulon,Particulier,3237.49,5,en ligne,Virement,4
bc12a662-298b-48f9-af6f-a7a706a4d3ca,Écran,Informatique,6,1174.37,0.11,Tunis,2024-11-03,Monique Georges de Pottier,Entreprise,6378.76,5,magasin,Carte bancaire,3
4b4b9df4-ec61-490c-bdec-8246a72ea9da,Ordinateur,Électronique,6,997.09,0.05,Sousse,2024-07-24,Danielle Bousquet,Entreprise,1434.53,6,revendeur,Chèque,4
c7d52ac2-1780-4d02-8b1a-9d0608a98aee,Ordinateur,Bureautique,4,738.65,0.17,Sousse,2024-09-07,Marc de la Leroux,Particulier,4983.85,0,en ligne,Chèque,5
244ed1a0-b6b0-4884-a409-052a677fe965,Téléphone,Électronique,8,127.3,0.18,Sfax,2025-01-31,Timothée Gillet,Particulier,2077.6,4,magasin,Virement,3
168f33fd-c56a-4216-9dbb-65c2c591229e,Tablette,Électronique,3,1505.16,0.19,Gabès,2025-01-08,Marcelle Rousseau,Entreprise,9205.4,7,revendeur,Chèque,5
78c4ffe8-a546-4df1-847d-ffdb939d1779,Téléphone,Bureautique,7,1641.03,0.05,Sousse,2024-09-19,Océane de Robert,Particulier,4258.51,3,magasin,Espèces,5
a980541a-38fc-4308-9330-49f759303b4e,Clavier,Bureautique,4,1190.3,0.07,Sousse,2025-04-21,Laurent Barthelemy,Particulier,2977.47,4,revendeur,Carte bancaire,4
73ba4421-0039-4a4a-af09-bf905ef94b3c,Imprimante,Bureautique,1,1740.97,0.11,Gabès,2025-04-06,Noémi Lemoine,Particulier,1799.91,5,magasin,Chèque,4
f6f06934-af4a-44e8-bc61-e807ab8a4555,Ordinateur,Informatique,3,407.7,0.07,Sousse,2024-12-10,Honoré Boulanger de la Diaz,Particulier,1217.51,7,magasin,Carte bancaire,1
2f500cba-0dbc-4292-8b5b-7067e84d5607,Imprimante,Bureautique,1,1733.12,0.04,Nabeul,2025-03-05,Bernadette Prévost,Entreprise,3020.35,8,revendeur,Chèque,5
90b711aa-8605-44cb-862a-c6b2bf364ffb,Imprimante,Informatique,8,817.89,0.08,Nabeul,2025-04-30,Gabrielle Duval,Entreprise,7317.03,8,revendeur,Espèces,2
0975529d-fd3a-4abc-babe-81135f64679f,Clavier,Informatique,10,361.2,0.09,Bizerte,2024-11-23,Constance Diallo-Lévêque,Entreprise,8723.48,0,magasin,Chèque,4
3f223283-3f5a-413b-8d72-63e3185c9406,Tablette,Informatique,1,657.6,0.02,Gabès,2025-04-13,Rémy Hervé,Particulier,8804.38,7,en ligne,Virement,2
a195465f-b89d-4e5f-a7b1-a5f7a2c35995,Téléphone,Informatique,4,421.91,0.04,Sfax,2024-10-29,Alain Turpin,Particulier,2229.23,8,magasin,Espèces,2
666228ae-008a-4e19-95d7-7ed87c7caf47,Ordinateur,Informatique,1,1686.32,0.08,Sfax,2024-11-12,Luce Besson,Entreprise,9482.72,2,en ligne,Espèces,3
721eff07-e495-4e11-aa58-925b9d95005a,Écran,Informatique,7,1245.86,0.06,Sousse,2024-09-13,Lucy Peltier-Perret,Particulier,2339.61,0,en ligne,Virement,1
defd1c0d-974b-4220-b9ab-05fbe709e612,Écran,Électronique,10,1280.02,0.11,Bizerte,2025-02-15,Nath Guillet de la Fernandes,Entreprise,9500.8,3,revendeur,Virement,4
a7507353-d79a-406c-8e59-e68db9157f82,Écran,Informatique,3,420.84,0.04,Bizerte,2024-08-29,Matthieu Gay de la Coste,Particulier,2704.04,1,magasin,Chèque,1
fb2c5a20-19c1-43b3-a314-776dde51a545,Tablette,Informatique,8,939.45,0.03,Sousse,2025-04-12,Chantal Chevallier,Particulier,7397.1,7,revendeur,Virement,1
b49605dc-6f1d-476a-b676-cf17ac4a9be0,Tablette,Informatique,10,969.82,0.12,Bizerte,2025-02-06,Claire Le Brunet,Entreprise,1960.49,8,en ligne,Carte bancaire,3
d5158925-c4fd-4f6c-aeae-a2707e48ea04,Ordinateur,Informatique,3,1920.75,0.17,Sfax,2024-11-01,Maryse Barre Le Hoareau,Particulier,9134.34,5,revendeur,Chèque,1
7e67db53-be3a-4be3-b446-5fe80743e638,Ordinateur,Informatique,4,1244.37,0.16,Nabeul,2024-07-16,Honoré de la Bodin,Particulier,7723.25,6,revendeur,Espèces,5
efaee7ad-e382-4161-8fb0-b86d73bdf81e,Ordinateur,Bureautique,4,120.7,0.19,Sousse,2025-06-12,Philippe Le Fleury,Entreprise,5267.23,5,en ligne,Chèque,3
8818c82d-b3a8-4cae-8a95-78b51ebd4763,Clavier,Informatique,7,1177.79,0.18,Gabès,2025-01-13,Catherine Dupuy,Entreprise,2877.35,10,magasin,Carte bancaire,4
ee2a7433-13a9-418d-8758-7e8baf1bc9a3,Imprimante,Informatique,6,1225.43,0.03,Bizerte,2025-01-01,Louis Da Silva,Particulier,1819.22,4,en ligne,Espèces,2
cba049ab-85cf-4e44-a03d-12bd93a59d0b,Téléphone,Bureautique,6,1070.94,0.14,Gabès,2024-09-08,Olivie Léger-Munoz,Entreprise,9750.09,1,revendeur,Chèque,3
cfe25e9d-2db6-44e7-aed4-b5634ece2d7d,Téléphone,Électronique,10,858.05,0.11,Sfax,2025-02-26,Pauline Lagarde,Entreprise,1363.75,9,revendeur,Espèces,4
727881eb-a537-4482-aa7f-f5a6655038c5,Clavier,Informatique,6,1895.29,0.02,Bizerte,2024-11-13,Alice Le Leduc,Entreprise,9276.99,4,magasin,Chèque,4
a48c712f-0fb1-4547-849e-640f8aeb0e88,Écran,Informatique,9,1266.61,0.11,Tunis,2025-01-29,Augustin Adam,Particulier,1428.45,2,en ligne,Virement,1
9ddf3b8c-0956-421b-8780-67c80098af31,Clavier,Électronique,7,418.38,0.03,Sousse,2024-07-30,Claudine Rousseau,Particulier,8321.13,4,magasin,Virement,1
92c167f2-e307-4eaf-8e14-dbb811971d78,Imprimante,Bureautique,1,1060.45,0.09,Gabès,2024-12-26,Agathe Descamps,Particulier,1302.02,0,en ligne,Chèque,4
66a35a7e-eb93-4dff-b08c-bcbb5d0c0afc,Écran,Informatique,8,704.74,0.06,Sousse,2024-12-11,Christine Merle,Particulier,7551.75,1,revendeur,Virement,1
38d5a1fe-d03c-4835-a2c5-0bceddb23ca9,Imprimante,Informatique,6,1779.08,0.06,Tunis,2024-08-04,Alex Benoit,Particulier,9114.28,10,en ligne,Chèque,2
335ca74d-7fad-4256-8504-a387634c0f28,Écran,Bureautique,8,594.13,0.19,Sousse,2024-12-08,Astrid-Dominique Bertin,Particulier,2487.6,2,magasin,Carte bancaire,1
8689496a-589e-4286-b492-e23f523eed81,Écran,Bureautique,10,1544.28,0.02,Gabès,2024-12-04,Noël Lopez,Entreprise,6472.48,4,revendeur,Chèque,5
2c34c73d-5574-439d-8875-e0dd628c38f2,Tablette,Bureautique,2,527.04,0.02,Bizerte,2024-07-17,Honoré Pages,Particulier,8659.51,3,revendeur,Chèque,3
